-18.3981 0.0000
-18.2945 0.0000
-18.1908 0.0000
-18.0871 0.0000
-17.9834 0.0000
-17.8797 0.0000
-17.7761 0.0000
-17.6724 0.0000
-17.5687 0.0000
-17.4650 0.0000
-17.3614 0.0000
-17.2577 0.0001
-17.1540 0.0158
-17.0503 0.4298
-16.9466 1.8584
-16.8430 1.3801
-16.7393 0.2824
-16.6356 1.1490
-16.5319 1.9823
-16.4283 0.5899
-16.3246 0.0295
-16.2209 0.0870
-16.1172 1.1000
-16.0135 3.4967
-15.9099 3.9730
-15.8062 2.8604
-15.7025 3.0130
-15.5988 3.5196
-15.4952 1.1658
-15.3915 0.0733
-15.2878 0.0011
-15.1841 0.0416
-15.0805 0.7511
-14.9768 3.0968
-14.8731 3.9543
-14.7694 2.7690
-14.6657 0.9002
-14.5621 0.0604
-14.4584 0.0006
-14.3547 0.0000
-14.2510 0.0003
-14.1474 0.0340
-14.0437 0.6858
-13.9400 3.0313
-13.8363 3.9465
-13.7326 4.0372
-13.6290 3.1386
-13.5253 1.2877
-13.4216 4.3725
-13.3179 5.1903
-13.2143 1.2298
-13.1106 0.0526
-13.0069 0.0023
-12.9032 0.1255
-12.7995 1.5389
-12.6959 4.5144
-12.5922 5.0766
-12.4885 3.4056
-12.3848 0.7391
-12.2812 0.0302
-12.1775 0.0002
-12.0738 0.0006
-11.9701 0.0599
-11.8665 1.1689
-11.7628 4.9746
-11.6591 4.5499
-11.5554 0.7974
-11.4517 0.0312
-11.3481 0.3769
-11.2444 3.0268
-11.1407 5.3446
-11.0370 2.8096
-10.9334 1.9599
-10.8297 1.6324
-10.7260 0.2674
-10.6223 0.0068
-10.5186 0.0104
-10.4150 0.3441
-10.3113 1.7632
-10.2076 1.5738
-10.1039 1.4066
-10.0003 4.7851
-9.8966 4.4551
-9.7929 1.1673
-9.6892 1.1885
-9.5855 1.9650
-9.4819 1.5006
-9.3782 3.6808
-9.2745 2.7698
-9.1708 0.5394
-9.0672 1.3196
-8.9635 2.3461
-8.8598 3.3959
-8.7561 4.8418
-8.6525 4.5821
-8.5488 2.3680
-8.4451 0.2895
-8.3414 0.1018
-8.2377 1.0946
-8.1341 2.0155
-8.0304 0.6209
-7.9267 0.0299
-7.8230 0.0002
-7.7194 0.0000
-7.6157 0.0000
-7.5120 0.0000
-7.4083 0.0061
-7.3046 0.2479
-7.2010 1.8104
-7.0973 3.8947
-6.9936 4.7148
-6.8899 5.9072
-6.7863 7.8694
-6.6826 7.7498
-6.5789 6.0369
-6.4752 3.3505
-6.3715 0.8183
-6.2679 0.3802
-6.1642 1.7219
-6.0605 1.5426
-5.9568 0.2408
-5.8532 0.0060
-5.7495 0.0000
-5.6458 0.0003
-5.5421 0.0422
-5.4384 0.9828
-5.3348 4.0816
-5.2311 3.8811
-5.1274 3.6790
-5.0237 7.7678
-4.9201 9.9161
-4.8164 7.8441
-4.7127 3.0296
-4.6090 1.4903
-4.5054 1.2558
-4.4017 2.3946
-4.2980 7.1186
-4.1943 9.6034
-4.0906 7.4573
-3.9870 4.2939
-3.8833 1.8408
-3.7796 1.2534
-3.6759 3.5682
-3.5723 4.2483
-3.4686 3.7037
-3.3649 3.9399
-3.2612 3.6743
-3.1575 5.8429
-3.0539 7.1064
-2.9502 6.9730
-2.8465 2.7483
-2.7428 1.8561
-2.6392 3.0508
-2.5355 2.2244
-2.4318 0.5531
-2.3281 0.6780
-2.2244 1.2095
-2.1208 1.3602
-2.0171 1.8163
-1.9134 2.6508
-1.8097 3.6299
-1.7061 5.8734
-1.6024 6.3273
-1.4987 4.5656
-1.3950 5.1589
-1.2914 5.2149
-1.1877 4.0748
-1.0840 3.0115
-0.9803 3.4791
-0.8766 3.5811
-0.7730 3.9333
-0.6693 3.8124
-0.5656 2.1421
-0.4619 2.1840
-0.3583 2.4164
-0.2546 2.8803
-0.1509 4.7446
-0.0472 4.1288
0.0565 3.6988
0.1601 4.1863
0.2638 3.3900
0.3675 1.9737
0.4712 1.3055
0.5748 1.5774
0.6785 2.1522
0.7822 1.9587
0.8859 1.4112
0.9896 1.6538
1.0932 3.1434
1.1969 4.5572
1.3006 4.2007
1.4043 1.4312
1.5079 0.1684
1.6116 0.2332
1.7153 0.4855
1.8190 0.7688
1.9226 1.1262
2.0263 1.2878
2.1300 0.9908
2.2337 0.9727
2.3374 1.2679
2.4410 2.0633
2.5447 1.9149
2.6484 0.5644
2.7521 0.4407
2.8557 0.7292
2.9594 1.0676
3.0631 1.0285
3.1668 0.4048
3.2705 0.0430
3.3741 0.0009
3.4778 0.0003
3.5815 0.0277
3.6852 0.4934
3.7888 1.9942
3.8925 3.2274
3.9962 4.3424
4.0999 3.4729
4.2036 1.7927
4.3072 1.4917
4.4109 2.4820
4.5146 3.9444
4.6183 4.7398
4.7219 5.2591
4.8256 3.7024
4.9293 1.5521
5.0330 0.9787
5.1366 1.1484
5.2403 1.1464
5.3440 0.7362
5.4477 1.1320
5.5514 2.7038
5.6550 4.0795
5.7587 2.9672
5.8624 0.7225
5.9661 0.9484
6.0697 2.0398
6.1734 2.7031
6.2771 3.4340
6.3808 3.9606
6.4845 3.8285
6.5881 3.2177
6.6918 3.8652
6.7955 4.0918
6.8992 3.8693
7.0028 4.3663
7.1065 4.6477
7.2102 4.1081
7.3139 3.2810
7.4176 2.6688
7.5212 2.7196
7.6249 2.8340
7.7286 2.4774
7.8323 2.2478
7.9359 2.1583
8.0396 1.7707
8.1433 1.1469
8.2470 0.7560
8.3506 0.7289
8.4543 0.8394
8.5580 0.7366
8.6617 0.6886
8.7654 0.7653
8.8690 0.8113
8.9727 0.8722
9.0764 0.8551
9.1801 0.9318
9.2837 1.0753
9.3874 0.9986
9.4911 0.8927
9.5948 0.9153
9.6985 0.9196
9.8021 1.0687
9.9058 1.1399
10.0095 1.1524
10.1132 0.9794
10.2168 0.9665
10.3205 1.1027
10.4242 0.9261
10.5279 1.0101
10.6316 2.1398
10.7352 3.6106
10.8389 3.2372
10.9426 1.4085
11.0463 0.6952
11.1499 0.6087
11.2536 0.6269
11.3573 0.3027
11.4610 0.0393
11.5647 0.0011
11.6683 0.0000
11.7720 0.0000
11.8757 0.0000
11.9794 0.0000
12.0830 0.0000
12.1867 0.0000
12.2904 0.0000
12.3941 0.0000
12.4977 0.0000
12.6014 0.0000
12.7051 0.0000
