-16.8283 0.0000
-16.7227 0.0000
-16.6171 0.0000
-16.5115 0.0000
-16.4058 0.0000
-16.3002 0.0000
-16.1946 0.0000
-16.0890 0.0000
-15.9834 0.0000
-15.8778 0.0000
-15.7722 0.0000
-15.6666 0.0000
-15.5610 0.0035
-15.4554 0.1397
-15.3497 1.0892
-15.2441 1.8533
-15.1385 0.6900
-15.0329 0.5476
-14.9273 1.7525
-14.8217 1.3067
-14.7161 0.1883
-14.6105 0.0336
-14.5049 0.6052
-14.3992 2.6333
-14.2936 3.7251
-14.1880 3.1954
-14.0824 2.9808
-13.9768 3.4847
-13.8712 1.9574
-13.7656 0.3152
-13.6600 0.0110
-13.5544 0.0144
-13.4488 0.4124
-13.3431 2.3204
-13.2375 3.6912
-13.1319 3.0348
-13.0263 1.6270
-12.9207 0.2553
-12.8151 0.0070
-12.7095 0.0000
-12.6039 0.0001
-12.4983 0.0128
-12.3927 0.3967
-12.2870 2.4097
-12.1814 4.4547
-12.0758 4.3634
-11.9702 2.7484
-11.8646 1.5629
-11.7590 3.9000
-11.6534 4.8419
-11.5478 1.6885
-11.4422 0.1317
-11.3366 0.0069
-11.2309 0.2396
-11.1253 1.8906
-11.0197 3.7385
-10.9141 4.2725
-10.8085 3.7007
-10.7029 1.2074
-10.5973 0.0945
-10.4917 0.0013
-10.3861 0.0011
-10.2805 0.0948
-10.1748 1.3473
-10.0692 4.3580
-9.9636 4.3393
-9.8580 1.1654
-9.7524 0.1768
-9.6468 0.8315
-9.5412 2.4461
-9.4356 4.6216
-9.3300 3.8940
-9.2243 2.1687
-9.1187 0.9607
-9.0131 0.1053
-8.9075 0.0068
-8.8019 0.1449
-8.6963 0.9701
-8.5907 1.7933
-8.4851 1.0430
-8.3795 2.3730
-8.2739 4.4172
-8.1682 3.3349
-8.0626 2.2606
-7.9570 1.6041
-7.8514 1.3782
-7.7458 2.8589
-7.6402 3.1148
-7.5346 1.1266
-7.4290 0.7402
-7.3234 1.7662
-7.2178 1.7773
-7.1121 3.6144
-7.0065 5.4986
-6.9009 4.2823
-6.7953 1.2610
-6.6897 0.1215
-6.5841 0.5547
-6.4785 1.7926
-6.3729 1.2389
-6.2673 0.1622
-6.1617 0.0034
-6.0560 0.0000
-5.9504 0.0000
-5.8448 0.0003
-5.7392 0.0293
-5.6336 0.5115
-5.5280 1.6507
-5.4224 1.8570
-5.3168 3.7761
-5.2112 6.2740
-5.1056 9.0770
-4.9999 8.5056
-4.8943 5.9634
-4.7887 3.0254
-4.6831 0.9915
-4.5775 0.9087
-4.4719 1.7524
-4.3663 0.9589
-4.2607 0.1623
-4.1551 0.0292
-4.0494 0.1605
-3.9438 0.3420
-3.8382 0.6731
-3.7326 2.3322
-3.6270 3.9469
-3.5214 2.6540
-3.4158 2.3550
-3.3102 7.5549
-3.2046 12.2676
-3.0990 7.0598
-2.9933 2.0453
-2.8877 1.3294
-2.7821 1.6059
-2.6765 2.6891
-2.5709 7.3385
